"SNP" "perm_var" "beta"
"1" "SNP1" 0.00994964474327046 0.923532773871559
"2" "SNP1" 0.00949224341992878 0.97574400082494
"3" "SNP1" 0.0107324088195622 1.00172165174085
"4" "SNP1" 0.0109159369691636 1.01480007614549
"5" "SNP1" 0.0112319317508988 0.993849773847741
"6" "SNP1" 0.0126959910694578 1.04416351309496
"7" "SNP1" 0.0107480137265053 0.983928611850348
"8" "SNP1" 0.0107280955355484 0.796293941217926
"9" "SNP1" 0.0120171876339317 1.05256169758386
"10" "SNP1" 0.0114528606158456 0.99544188827528
"11" "SNP1" 0.0125465272966021 1.1175849824013
"12" "SNP1" 0.0103567983325715 1.08754054391591
"13" "SNP1" 0.0102844299591408 0.853957116535506
"14" "SNP1" 0.0114164147039654 1.08104072967448
"15" "SNP1" 0.0118485553099364 1.04065046389726
"16" "SNP1" 0.00912903774133499 0.942110928227813
"17" "SNP1" 0.0114774183611815 1.10796968025345
"18" "SNP1" 0.0102571358666709 1.07946515113529
"19" "SNP1" 0.010734844994693 0.967685326071878
"20" "SNP1" 0.0123137000000544 1.09730793285713
"21" "SNP1" 0.0111705977458782 1.14856803700961
"22" "SNP1" 0.0114710134597911 0.9789487021119
"23" "SNP1" 0.0117587781639593 0.905258731577518
"24" "SNP1" 0.0114948760586562 0.952567017025675
"25" "SNP1" 0.00992385164141664 0.880642665766716
"26" "SNP1" 0.00984257999500207 0.946385822532662
"27" "SNP1" 0.0116069193082799 1.01742708025901
"28" "SNP1" 0.0116560190801127 0.947851118388656
"29" "SNP1" 0.0102269060788797 1.10692884701568
"30" "SNP1" 0.0125493447034039 1.1094346023985
"31" "SNP1" 0.0100240378789007 1.08778921143801
"32" "SNP1" 0.0118343313176577 0.998880973435731
"33" "SNP1" 0.0088191036093229 0.709672504260225
"34" "SNP1" 0.0121876789164857 0.97535560844757
"35" "SNP1" 0.00940150721755111 0.966013907610592
"36" "SNP1" 0.00951274791215888 0.909129838453514
"37" "SNP1" 0.0108537603495963 1.08291511138119
"38" "SNP1" 0.00995048738757508 0.987745949844384
"39" "SNP1" 0.0086702151142597 0.94985149739182
"40" "SNP1" 0.0097796734545959 0.909287285017636
"41" "SNP1" 0.0114472529692016 0.987990456771571
"42" "SNP1" 0.0107264782195691 1.093847779109
"43" "SNP1" 0.00930757603392551 0.921024771194138
"44" "SNP1" 0.00973566998463854 0.899651697485997
"45" "SNP1" 0.0114734688926488 0.891550217324272
"46" "SNP1" 0.0101532375350708 0.962376453740013
"47" "SNP1" 0.0123002764866648 0.922834257240096
"48" "SNP1" 0.0103639300280893 0.918265554849215
"49" "SNP1" 0.00944905308915887 1.00392434869201
"50" "SNP1" 0.00999868600040984 0.971255937644811
"51" "SNP1" 0.0101036820854519 0.950285041761826
"52" "SNP1" 0.0112668805083662 1.00525757463834
"53" "SNP1" 0.0123864914614671 0.993947626689229
"54" "SNP1" 0.0115632380834425 1.06263966496135
"55" "SNP1" 0.0118227787621925 1.14171528597337
"56" "SNP1" 0.0129630397074636 1.15985971715934
"57" "SNP1" 0.0118402479327643 1.06624218871156
"58" "SNP1" 0.00994961387746068 1.00694338574927
"59" "SNP1" 0.0115563312049646 1.09924171879958
"60" "SNP1" 0.0123063068869497 1.11688168524744
"61" "SNP1" 0.0107879222432307 1.03588444316968
"62" "SNP1" 0.0103377893961134 0.974274055736098
"63" "SNP1" 0.0125093803048395 0.939964632003894
"64" "SNP1" 0.00972603813082797 0.999048699123868
"65" "SNP1" 0.0119770516775826 1.05811627296749
"66" "SNP1" 0.0106456154974745 1.05376669474402
"67" "SNP1" 0.0110202504155911 1.05416914094985
"68" "SNP1" 0.00928579561694905 1.00723238073243
"69" "SNP1" 0.0108701028848727 0.957856579283002
"70" "SNP1" 0.0100788501826109 1.08875665774401
"71" "SNP1" 0.0116348945258557 1.12148367551854
"72" "SNP1" 0.0121305830762253 1.14087270122595
"73" "SNP1" 0.0122320860008061 0.947119065538499
"74" "SNP1" 0.0112379102482131 1.12160174801437
"75" "SNP1" 0.0102551099313943 0.91099655192389
"76" "SNP1" 0.0102981680942534 0.897235822342249
"77" "SNP1" 0.0120420093877817 1.14119485643717
"78" "SNP1" 0.00998900307503872 1.07722911652554
"79" "SNP1" 0.0124347130590447 0.910671514913064
"80" "SNP1" 0.0108745345520318 1.04518546792497
"81" "SNP1" 0.00960990757620504 0.939141596861325
"82" "SNP1" 0.0100761757244372 0.912991259612718
"83" "SNP1" 0.0107073188226159 0.932269328240259
"84" "SNP1" 0.0100617652447976 1.05578360363106
"85" "SNP1" 0.0100781825943244 1.14381070957675
"86" "SNP1" 0.0102628375802675 0.951034489469075
"87" "SNP1" 0.0113204907455494 0.975272752958021
"88" "SNP1" 0.0114558357652838 0.894270858625986
"89" "SNP1" 0.0118858726901573 1.20679256052034
"90" "SNP1" 0.00988288464414201 0.924166588061517
"91" "SNP1" 0.010870557797136 0.974622359250875
"92" "SNP1" 0.00997951583326368 1.06439363543467
"93" "SNP1" 0.00994962836007007 0.999131849651159
"94" "SNP1" 0.0113077766297086 1.0644338358188
"95" "SNP1" 0.0107594875265552 0.928654147345938
"96" "SNP1" 0.012122107902252 0.938540094769906
"97" "SNP1" 0.0121222517266958 1.00625524830427
"98" "SNP1" 0.0105980367941174 0.857822567241005
"99" "SNP1" 0.00933717118348411 1.12194275153384
"100" "SNP1" 0.00993606719877534 0.930840222114409
"101" "SNP1" 0.0129145482541017 1.04903586784458
"102" "SNP1" 0.0103850730290814 1.04258692603654
"103" "SNP1" 0.0098152776797989 0.996407929213616
"104" "SNP1" 0.0105447430516406 1.08201389466989
"105" "SNP1" 0.0108610783224325 0.885679172496773
"106" "SNP1" 0.0103681714616834 1.0697940562897
"107" "SNP1" 0.00978931401342173 0.928970446874498
