"SNP" "perm_var" "beta"
"1" "SNP1" 0.00410506167567269 -0.0751473910605099
"2" "SNP1" 0.00419429949906212 0.0308843979221966
"3" "SNP1" 0.00439127291253271 0.0298865521861171
"4" "SNP1" 0.00412903578489063 -0.0273252183697475
"5" "SNP1" 0.00396556642201915 0.0474878577137317
"6" "SNP1" 0.00431833906000554 0.151745751704441
"7" "SNP1" 0.00425923585438717 -0.0256256576690879
"8" "SNP1" 0.00413483698448911 -0.0979770511203218
"9" "SNP1" 0.00410560320601484 0.125524295337031
"10" "SNP1" 0.00443939229602982 -0.0353928866600107
"11" "SNP1" 0.00435089380599195 0.0373433800422031
"12" "SNP1" 0.0041956104064369 -0.0254455339137312
"13" "SNP1" 0.0038759375128658 -0.071810912887692
"14" "SNP1" 0.00418363873434251 0.0531511953326584
"15" "SNP1" 0.00383330640376289 -0.0228134386429774
"16" "SNP1" 0.00386659545937472 -0.0641526271067286
"17" "SNP1" 0.00475502241946625 0.0402772432582259
"18" "SNP1" 0.00392257373790015 0.0556301424446969
"19" "SNP1" 0.00442925027321977 0.00550992603188733
"20" "SNP1" 0.0042568271571638 0.0354688680966066
"21" "SNP1" 0.00426516517079944 0.0948987320875368
"22" "SNP1" 0.00441937652040459 -0.00788521998316176
"23" "SNP1" 0.00450943991359408 -0.00701373295090381
"24" "SNP1" 0.00416835647248226 0.0535340502406189
"25" "SNP1" 0.00354210586056073 0.0175729803557942
"26" "SNP1" 0.00432193005464283 -0.0120439896533291
"27" "SNP1" 0.00426442673485136 0.0411370612662607
"28" "SNP1" 0.00431885736450383 0.0174499989685754
"29" "SNP1" 0.00381467299532857 0.0778540958485424
"30" "SNP1" 0.00460750342036982 -0.0227650237253432
"31" "SNP1" 0.00383632346431121 0.0566088941395619
"32" "SNP1" 0.00409972103052566 0.112402287234203
"33" "SNP1" 0.00431041070601853 -0.149112991859774
"34" "SNP1" 0.00404561994796308 0.0542401499518671
"35" "SNP1" 0.00395642154300428 0.00907791248793405
"36" "SNP1" 0.00396844401116009 -0.0435493629900875
"37" "SNP1" 0.00449611052184801 0.0597179583253081
"38" "SNP1" 0.00406940132673188 0.0142257793428119
"39" "SNP1" 0.00358559723060277 0.000445035254208364
"40" "SNP1" 0.00405976771049632 0.0206267912391037
"41" "SNP1" 0.00375982614751579 -0.0210451706842286
"42" "SNP1" 0.00468374127957271 0.0327954740623483
"43" "SNP1" 0.0036688137374109 -0.0750479270739047
"44" "SNP1" 0.00415781979607607 -0.046520480261741
"45" "SNP1" 0.00379586427048501 0.0469738473622168
"46" "SNP1" 0.0043298802791202 0.019403580651125
"47" "SNP1" 0.00457234830298655 -0.0418548109724913
"48" "SNP1" 0.00396114152436214 -0.0549748903535982
"49" "SNP1" 0.0036755666015173 0.0250717311615095
"50" "SNP1" 0.00428068975073718 0.0845252357743873
"51" "SNP1" 0.00460706266110676 -0.00273921752867045
"52" "SNP1" 0.00426824023786874 -0.0312137034120945
"53" "SNP1" 0.00410576711141445 0.0486341250112103
"54" "SNP1" 0.00388913971363436 0.006871689082378
"55" "SNP1" 0.00420641470576732 0.0692124565834679
"56" "SNP1" 0.00406325792951145 0.161668060296721
"57" "SNP1" 0.00415560570169517 0.0295821999961681
"58" "SNP1" 0.00400184283743973 0.0374860789836416
"59" "SNP1" 0.0044996685708622 0.0941244696673434
"60" "SNP1" 0.00419111317325462 0.0601067901709476
"61" "SNP1" 0.00386498580191342 -0.0290753918772298
"62" "SNP1" 0.00454394500253907 -0.02998930325195
"63" "SNP1" 0.00466771482138841 -0.0187902233375955
"64" "SNP1" 0.0035992707743447 0.0193759460492547
"65" "SNP1" 0.00463952799099769 0.0302050524769835
"66" "SNP1" 0.00454412270938918 0.0265003583800052
"67" "SNP1" 0.00406565364758394 0.0859720329166904
"68" "SNP1" 0.00396623576190207 0.0247636372672463
"69" "SNP1" 0.00455980821145581 -0.0589550324447033
"70" "SNP1" 0.00402622968927099 0.0676252754894573
"71" "SNP1" 0.00468034239874238 0.0603747376848284
"72" "SNP1" 0.00421810396560241 0.0154969999233894
"73" "SNP1" 0.00397888133511849 -0.0844801728360207
"74" "SNP1" 0.00389069459491977 0.0523395623130141
"75" "SNP1" 0.0045246844946035 -0.0247411574678253
"76" "SNP1" 0.00387520330746453 -0.0757177239715674
"77" "SNP1" 0.00432142787270913 0.0591224882783403
"78" "SNP1" 0.00384776348424013 0.0155676577500101
"79" "SNP1" 0.00532502774983848 -0.0398111098834508
"80" "SNP1" 0.00388521116837727 0.00912748997204771
"81" "SNP1" 0.00436663542341172 -0.0735043058898664
"82" "SNP1" 0.0043817017561131 0.0345627196018986
"83" "SNP1" 0.00352856548104862 0.0265701839737293
"84" "SNP1" 0.00396378689176271 0.0693725269461719
"85" "SNP1" 0.00372822995491955 0.0490614976779971
"86" "SNP1" 0.0036393914498273 -0.0108413869762363
"87" "SNP1" 0.00434901250843056 0.0180473876227634
"88" "SNP1" 0.00445981943589342 0.0161639111743231
"89" "SNP1" 0.00379419432825555 -0.00209640290253138
"90" "SNP1" 0.00368614086450042 -0.00824588702327725
"91" "SNP1" 0.00417637786841754 -0.0553897103811813
"92" "SNP1" 0.00349754079230507 0.0930824090228544
"93" "SNP1" 0.00414664239429965 0.00889537055184746
"94" "SNP1" 0.00403502141215892 0.0256339069426786
"95" "SNP1" 0.00415607464249965 -0.00231192993377008
"96" "SNP1" 0.00425319551394452 -0.0746671722399619
"97" "SNP1" 0.00447924642084801 0.0711284508397412
"98" "SNP1" 0.00477734980156381 -0.128127589788239
"99" "SNP1" 0.00373617314997062 0.0425606313916096
"100" "SNP1" 0.00434674253220302 -0.0484748294800428
"101" "SNP1" 0.00436025736382882 -0.0249546318572935
"102" "SNP1" 0.00441526410203315 0.0740608243604897
"103" "SNP1" 0.00449886789861466 -0.0164368862924194
"104" "SNP1" 0.00370977799951512 0.0779115688942328
"105" "SNP1" 0.00414133163368724 -0.0769154878117419
"106" "SNP1" 0.00375650329681942 7.36208731047849e-06
"107" "SNP1" 0.00432227499932647 0.00458249050301547
"108" "SNP1" 0.00384399416522401 0.0638023010045257
"109" "SNP1" 0.00389566785075594 0.0765721396681676
"110" "SNP1" 0.0037915939529135 -0.0133545445444644
"111" "SNP1" 0.00429978540759168 0.038624529143866
"112" "SNP1" 0.00411262958065537 0.105063082420912
"113" "SNP1" 0.00391872599438069 -0.0602686361693115
"114" "SNP1" 0.00374097611295634 0.0412670633148307
"115" "SNP1" 0.00460990093363132 -0.144379751179047
"116" "SNP1" 0.00420255182495523 -0.0184387322695822
"117" "SNP1" 0.00476173895678207 0.037752040508975
"118" "SNP1" 0.00436853685618713 -0.0966793059148548
"119" "SNP1" 0.00414573141041565 -0.00672547605840189
"120" "SNP1" 0.00393165517764955 -0.0643325335033808
"121" "SNP1" 0.0040944971685339 0.0230233678554496
"122" "SNP1" 0.00416018891583973 0.0832340919869037
"123" "SNP1" 0.00428654116123059 0.101064242045459
"124" "SNP1" 0.004099701795306 0.0439168037498818
"125" "SNP1" 0.00417339111023187 -0.0640898274842667
"126" "SNP1" 0.00395148443149795 -0.199588306093406
"127" "SNP1" 0.00417159262039581 0.0188604702330782
"128" "SNP1" 0.00461164316810432 0.116673150172118
"129" "SNP1" 0.00435392927358188 -0.0693223252723216
"130" "SNP1" 0.00400291127562375 -0.0641342598174152
"131" "SNP1" 0.00392834892729033 0.023860183632572
"132" "SNP1" 0.00430809659245019 -0.0126425055316492
"133" "SNP1" 0.0038030587738561 0.0193114582214658
"134" "SNP1" 0.00434161199076116 -0.11269366293644
"135" "SNP1" 0.00405892658744411 -0.0653468710047751
"136" "SNP1" 0.0042968103063406 0.0263460449702842
"137" "SNP1" 0.00408675202945804 -0.0630352853952648
"138" "SNP1" 0.00484979713976817 -0.0399105132636973
"139" "SNP1" 0.00478134444051612 -0.0124355962670165
"140" "SNP1" 0.00432599915202861 -0.00426615494916235
"141" "SNP1" 0.00486252429487963 -0.0323807813130468
"142" "SNP1" 0.00411348134563827 -0.0884324757624951
"143" "SNP1" 0.00465064300187348 0.0680623630760269
"144" "SNP1" 0.0037181225786156 0.000165876257880873
"145" "SNP1" 0.00396109591811971 -0.0459951218697201
"146" "SNP1" 0.00420831379537455 0.0512949392970344
"147" "SNP1" 0.00447178515245992 0.0225735939189817
"148" "SNP1" 0.00417240760954395 -0.0115645744192591
"149" "SNP1" 0.00408278792363555 0.0993043569900458
"150" "SNP1" 0.00481866336278157 -0.00145602714970566
"151" "SNP1" 0.0036829072814586 -0.0541984786355654
"152" "SNP1" 0.0047593059977443 -0.194062397689253
"153" "SNP1" 0.00477395463870646 -0.0299839537472713
"154" "SNP1" 0.00359952172651024 0.0881759249428261
"155" "SNP1" 0.00447052788471222 0.0472650148761469
"156" "SNP1" 0.00466712467324428 0.0216176364222258
"157" "SNP1" 0.00475136209275311 0.109246090807624
"158" "SNP1" 0.00393455000732731 0.0972417919795686
"159" "SNP1" 0.00428504619134636 -0.0242164631657795
"160" "SNP1" 0.00353421126831769 0.0279822348189667
"161" "SNP1" 0.00403079456759562 -0.0611958450052876
"162" "SNP1" 0.00435001520437899 0.0396747437070427
"163" "SNP1" 0.00379940561668274 -0.0293619800728264
"164" "SNP1" 0.00421224820422949 0.121924424195047
"165" "SNP1" 0.00410575045338995 -0.115156117828967
"166" "SNP1" 0.00415626656088583 0.0564619103348699
"167" "SNP1" 0.00440210860862695 -0.0578635615561295
"168" "SNP1" 0.00439066955006254 -0.0480409964017009
"169" "SNP1" 0.00413445035130466 0.135741084900692
"170" "SNP1" 0.00464401397722917 0.0400417045769586
"171" "SNP1" 0.0041344428529048 -0.00496677985776566
"172" "SNP1" 0.00408156039896219 0.00356835344681036
"173" "SNP1" 0.00396830446565519 -0.0190407691123255
"174" "SNP1" 0.00366696282920709 0.00543670713003825
"175" "SNP1" 0.0050001970312054 -0.00466941204463047
"176" "SNP1" 0.00350670295433 0.0629506141668343
"177" "SNP1" 0.00419971517044653 -0.0206363833576173
"178" "SNP1" 0.00458080408772019 -0.060473606044393
"179" "SNP1" 0.00378138162587794 0.0112595807531732
"180" "SNP1" 0.00382768617129585 -0.0675420168455975
"181" "SNP1" 0.00423179429171983 -0.010288331619043
"182" "SNP1" 0.00390535206747226 0.0442029125986343
"183" "SNP1" 0.00390424118641328 -0.191168655050206
"184" "SNP1" 0.00383052731560831 0.0563837847867537
"185" "SNP1" 0.00423419586153614 0.0213401510971299
"186" "SNP1" 0.00419628162830354 0.088426336074332
"187" "SNP1" 0.00410723727840684 -0.0133071895280891
"188" "SNP1" 0.00389033628446396 -0.0366090640161278
"189" "SNP1" 0.00447893333187233 0.00365142494702752
"190" "SNP1" 0.00357757316179797 -0.0368200729687953
"191" "SNP1" 0.00447537620031199 -0.0468527217066184
"192" "SNP1" 0.00413111057507271 -0.0720578726885301
"193" "SNP1" 0.00420334871903581 0.0114329502315228
"194" "SNP1" 0.00500194663326974 -0.0277215828139753
"195" "SNP1" 0.00425703578960195 -0.0778436371893125
"196" "SNP1" 0.00440848405341475 0.0346582317306384
"197" "SNP1" 0.00395373251744805 -0.0998923289917557
"198" "SNP1" 0.00432651285865976 -0.0653832343599694
"199" "SNP1" 0.00387808289381314 -0.0133272005084413
"200" "SNP1" 0.00473710667761201 -0.102373589772273
"201" "SNP1" 0.00386904446944293 -0.042736435579906
"202" "SNP1" 0.00429361194211892 -0.102881311119134
"203" "SNP1" 0.00445010531021417 -0.121800132339152
"204" "SNP1" 0.00375590317978307 0.118414434137989
"205" "SNP1" 0.00389189415979438 -0.0713668756581939
"206" "SNP1" 0.00391895597637294 0.0621934067541143
"207" "SNP1" 0.00468551221497915 -0.0360414526358111
"208" "SNP1" 0.00391880440950388 -0.0951631385208441
"209" "SNP1" 0.00415198137720923 0.032909653661403
"210" "SNP1" 0.00350100659633226 0.00784241353772173
"211" "SNP1" 0.00390270416763332 -0.00292991107984948
"212" "SNP1" 0.00396030812465324 -0.0225048750789065
"213" "SNP1" 0.00505827084478915 0.0168289751824649
"214" "SNP1" 0.00387277927155686 -0.0341916594186056
"215" "SNP1" 0.00437867321708873 -0.00955976743866175
"216" "SNP1" 0.00426097669021953 -0.0405607531865154
"217" "SNP1" 0.00434454146338653 0.0317319620059958
"218" "SNP1" 0.00475877795197884 0.0583714983298038
"219" "SNP1" 0.00431198478164158 0.0283868338667083
"220" "SNP1" 0.00403617002474106 0.0272212196676787
"221" "SNP1" 0.00436005602103741 -0.024079519153765
"222" "SNP1" 0.00395984756722555 0.0317696587497765
"223" "SNP1" 0.00401872903348695 -0.0632214122186302
"224" "SNP1" 0.00360121644010974 -0.13221276387881
"225" "SNP1" 0.00435494309380293 -0.018640377187612
"226" "SNP1" 0.0050317823536901 0.045492512958657
"227" "SNP1" 0.00418044624661018 0.0765749058081705
"228" "SNP1" 0.00400014703570282 0.0380596600023682
"229" "SNP1" 0.00431729379978512 0.0217775677848774
"230" "SNP1" 0.00451235625766479 -0.0938588128945127
"231" "SNP1" 0.00404680436986724 0.0732952438154875
"232" "SNP1" 0.00329374592193651 -0.0419207742844819
"233" "SNP1" 0.00432649810255216 0.0378403688443995
"234" "SNP1" 0.00345691035587468 -0.0297664724433488
"235" "SNP1" 0.00384587952308782 0.0799335511439086
"236" "SNP1" 0.00401667781098081 0.0156361739708901
"237" "SNP1" 0.00390122597584585 0.0346071525750173
"238" "SNP1" 0.00382644762848648 0.00652200532536255
"239" "SNP1" 0.00427219291524942 0.0669619320914802
"240" "SNP1" 0.00449374341109005 0.0105609999310946
"241" "SNP1" 0.00431994021062446 0.0208351973517196
"242" "SNP1" 0.00406796370644647 -0.0300325618113197
"243" "SNP1" 0.00386604405111163 -0.00350424216421806
"244" "SNP1" 0.00402375059784408 0.078551177645615
"245" "SNP1" 0.00434801816195323 0.00348142052769701
"246" "SNP1" 0.00417687850512605 -0.123981165695024
"247" "SNP1" 0.00394936922985386 -0.038655719690028
"248" "SNP1" 0.00380444700312893 -0.157031346858332
"249" "SNP1" 0.0041008241571592 0.183099973703993
