"SNP" "perm_var" "beta"
"1" "SNP1" 0.00482942279296785 -0.0842896275048445
"2" "SNP1" 0.00484489083488725 0.0339281413958639
"3" "SNP1" 0.00509351694684733 0.0343605812345583
"4" "SNP1" 0.00479225722189134 -0.0288272598293366
"5" "SNP1" 0.00466413908601507 0.0522332109684342
"6" "SNP1" 0.00498409047314791 0.162179206875881
"7" "SNP1" 0.00497287915663945 -0.0286983902994087
"8" "SNP1" 0.00484355107632104 -0.105586195872321
"9" "SNP1" 0.00482063190095278 0.139608335685759
"10" "SNP1" 0.00510131101793656 -0.0340549030366279
"11" "SNP1" 0.00510317736940814 0.0418198256745316
"12" "SNP1" 0.00495789376179342 -0.0291589829931504
"13" "SNP1" 0.0045572081472999 -0.0816749559580479
"14" "SNP1" 0.00482316824521873 0.0596947260807417
"15" "SNP1" 0.00451528630027076 -0.0235003514080903
"16" "SNP1" 0.00456780320234687 -0.0759335810274652
"17" "SNP1" 0.00552336568551551 0.040708511720213
"18" "SNP1" 0.0046259536670712 0.063949432268681
"19" "SNP1" 0.00518097227021713 0.00780943473669146
"20" "SNP1" 0.00494141149643477 0.043432390106251
"21" "SNP1" 0.00493510914658045 0.101331540879411
"22" "SNP1" 0.00506584522074909 -0.00445179975551798
"23" "SNP1" 0.00540641757560228 -0.00639681108026474
"24" "SNP1" 0.00485162283947197 0.0568630856098122
"25" "SNP1" 0.00419771617999035 0.0268109615788872
"26" "SNP1" 0.00503228085966753 -0.0111723285426754
"27" "SNP1" 0.00497341980523585 0.0426491867291738
"28" "SNP1" 0.00495797918695718 0.0218350676510247
"29" "SNP1" 0.00441177504025645 0.0824151929084281
"30" "SNP1" 0.00530200912904448 -0.0244618492708951
"31" "SNP1" 0.00449827264812683 0.061936335671338
"32" "SNP1" 0.00470157632363992 0.123701424750102
"33" "SNP1" 0.00514068949553405 -0.164383444597483
"34" "SNP1" 0.00484862384620914 0.0571670520038245
"35" "SNP1" 0.00457575524531767 0.0122495928499279
"36" "SNP1" 0.00470360461672185 -0.0474474342066126
"37" "SNP1" 0.00526745076500082 0.0637508019436299
"38" "SNP1" 0.00473853428870705 0.0124184920048969
"39" "SNP1" 0.00415729286422595 0.0017235113186867
"40" "SNP1" 0.00465567100339329 0.0206987677921158
"41" "SNP1" 0.004454615499927 -0.0195903279259417
"42" "SNP1" 0.00538690822058118 0.0366636812332269
"43" "SNP1" 0.00437743632349913 -0.0941811362899961
"44" "SNP1" 0.00494124823281205 -0.0529029811923315
"45" "SNP1" 0.0044335883884475 0.0501028486440781
"46" "SNP1" 0.00498149865429384 0.0198994128996446
"47" "SNP1" 0.00546559152608081 -0.0413817301828005
"48" "SNP1" 0.0046426895677864 -0.0609738105336527
"49" "SNP1" 0.00422800365429155 0.0274276268012969
"50" "SNP1" 0.00488780435121172 0.0929082725071197
"51" "SNP1" 0.00533276438370821 0.00176276040603615
"52" "SNP1" 0.00502545575828667 -0.034838901190999
"53" "SNP1" 0.00479353420788169 0.0582723261085259
"54" "SNP1" 0.00448862998608343 0.00680731392867834
"55" "SNP1" 0.00488102834152397 0.0728128863844546
"56" "SNP1" 0.00473657020475609 0.169323634240845
"57" "SNP1" 0.0048797178869933 0.0285608985402131
"58" "SNP1" 0.00461751187939861 0.0368308856128045
"59" "SNP1" 0.00527608440307946 0.103589850643629
"60" "SNP1" 0.00487976394975431 0.0662954419366691
"61" "SNP1" 0.00445603199858061 -0.0253952282896966
