"SNP" "perm_var" "beta"
"1" "SNP1" 0.00444045733505422 -0.178997909399571
"2" "SNP1" 0.0044728877204934 -0.0678444217683132
"3" "SNP1" 0.0046453433767288 -0.0682164184384454
"4" "SNP1" 0.00440637857548276 -0.127930315869372
"5" "SNP1" 0.00424520704690077 -0.0505290888415371
"6" "SNP1" 0.00453279944187257 0.0560188243986715
"7" "SNP1" 0.00458523356649408 -0.126919151123883
"8" "SNP1" 0.00444496459795525 -0.201116740594019
"9" "SNP1" 0.0043370999762967 0.0314382659278846
"10" "SNP1" 0.00471116130941562 -0.134744089730291
"11" "SNP1" 0.00466264747113059 -0.0607722418907949
"12" "SNP1" 0.00453800339668794 -0.127018894704293
"13" "SNP1" 0.00419391811830503 -0.175982478526196
"14" "SNP1" 0.00440555774320964 -0.044091638928521
"15" "SNP1" 0.00411623709381174 -0.123071198716375
"16" "SNP1" 0.00419638802288667 -0.169174591975001
"17" "SNP1" 0.0051120787140819 -0.0596086293920571
"18" "SNP1" 0.00420706008287053 -0.0408425074843976
"19" "SNP1" 0.00472953532966667 -0.093496955404806
"20" "SNP1" 0.00452933094019189 -0.0611219423348466
"21" "SNP1" 0.00453935951211801 -0.00246914060315417
"22" "SNP1" 0.00471322103390342 -0.106372770295454
"23" "SNP1" 0.00486885459732467 -0.106731686722674
"24" "SNP1" 0.00440631636974773 -0.0451119303090061
"25" "SNP1" 0.00377538296794155 -0.07842890746545
"26" "SNP1" 0.0046257286474882 -0.111641558401444
"27" "SNP1" 0.00454337058455919 -0.0582788278501587
"28" "SNP1" 0.00454622210425097 -0.080668925552269
"29" "SNP1" 0.00406086593846799 -0.0202990523689564
"30" "SNP1" 0.00492758885867485 -0.12346348462028
"31" "SNP1" 0.00410173418527796 -0.0411708593014855
"32" "SNP1" 0.00433718138992124 0.0171253590947711
"33" "SNP1" 0.00470488199582038 -0.255501222803006
"34" "SNP1" 0.00434263168909637 -0.0445825739530796
"35" "SNP1" 0.00421970311041136 -0.0895550097285727
"36" "SNP1" 0.00430164564216464 -0.145169997225632
"37" "SNP1" 0.00480992619267034 -0.0386323258313035
"38" "SNP1" 0.00437257903701698 -0.0865888636098476
"39" "SNP1" 0.00382958308863409 -0.0989980002103101
"40" "SNP1" 0.0043079269373718 -0.079379718320553
"41" "SNP1" 0.0040467646894569 -0.120371760700339
"42" "SNP1" 0.00496554728557106 -0.0655771553741646
"43" "SNP1" 0.00400919672548274 -0.183257559941221
"44" "SNP1" 0.00448851356238758 -0.149219578020936
"45" "SNP1" 0.00401920853781119 -0.0517473478248457
"46" "SNP1" 0.00462029393125937 -0.0804157579129651
"47" "SNP1" 0.00495359636049957 -0.141571482918445
"48" "SNP1" 0.00428257702765128 -0.157491097624637
"49" "SNP1" 0.00390424119103934 -0.073946503940753
"50" "SNP1" 0.00450452045341996 -0.0119727113217228
"51" "SNP1" 0.00490049408145521 -0.100770028326586
"52" "SNP1" 0.00460350624959349 -0.132737959423556
"53" "SNP1" 0.00433400744208778 -0.0472502423878366
"54" "SNP1" 0.00412821157320859 -0.0931690271103176
"55" "SNP1" 0.00447021545311949 -0.0293439349740544
"56" "SNP1" 0.00432067162836057 0.0647109422944051
"57" "SNP1" 0.00444593699314001 -0.0709177525863409
"58" "SNP1" 0.00424534003348492 -0.0628686727058598
"59" "SNP1" 0.00479396900251187 -0.00191890805674044
"60" "SNP1" 0.00443829936173261 -0.0373036575505287
"61" "SNP1" 0.00409586378613054 -0.12741634377725
"62" "SNP1" 0.00486443965199821 -0.131087770001049
"63" "SNP1" 0.00496131380901245 -0.116034166060027
"64" "SNP1" 0.00387702158534271 -0.0802084505319815
"65" "SNP1" 0.00495600368613036 -0.0677965042406148
"66" "SNP1" 0.00483861133616953 -0.0735848030107965
"67" "SNP1" 0.00435462914395913 -0.0115364888700053
"68" "SNP1" 0.00421983920194674 -0.0750156256520059
"69" "SNP1" 0.00494559555958767 -0.16294713314917
"70" "SNP1" 0.00425678008351048 -0.0312203636272693
"71" "SNP1" 0.00498451568516796 -0.0359869337705173
"72" "SNP1" 0.00453694608218794 -0.0849918864410016
