"SNP" "perm_var" "beta"
"1" "SNP1" 0.00221233309462564 1.03270375785298
"2" "SNP1" 0.00261203635938107 1.0368785608119
"3" "SNP1" 0.00215810699435161 0.967975264290286
"4" "SNP1" 0.00211180233033662 0.942840332961917
"5" "SNP1" 0.00213737084914866 1.00309988503692
"6" "SNP1" 0.00219929628972565 0.94380387353058
"7" "SNP1" 0.00226950827905305 1.03260033040311
"8" "SNP1" 0.00244809240777215 1.02302171687552
"9" "SNP1" 0.00225518988097668 0.975602337723109
"10" "SNP1" 0.00215374166480309 1.0424759514462
"11" "SNP1" 0.00264771636298504 1.07536884782478
"12" "SNP1" 0.00229939493802089 1.02729056246651
"13" "SNP1" 0.0022432848624647 0.9607933498344
"14" "SNP1" 0.00209674140476441 0.982521247619667
"15" "SNP1" 0.00237803422811475 0.993775569373792
"16" "SNP1" 0.00224210478586985 1.01535711945579
"17" "SNP1" 0.00240382529638661 1.05653072180187
"18" "SNP1" 0.00234256079758254 1.01637450147501
"19" "SNP1" 0.00232422299782904 0.969673898816391
"20" "SNP1" 0.00235609566575584 1.06987959030162
"21" "SNP1" 0.00228999941056146 0.971916027300724
"22" "SNP1" 0.00213377915996556 0.946040597618978
"23" "SNP1" 0.00233544865284788 0.995366640396304
"24" "SNP1" 0.00239374815893018 1.04924968698257
"25" "SNP1" 0.00232905849385177 0.997172480608013
"26" "SNP1" 0.00257015058143243 0.966166874027288
"27" "SNP1" 0.00214288684873748 0.967266615458942
"28" "SNP1" 0.00225935733539491 1.01523733436898
"29" "SNP1" 0.00211714189468744 0.995017417515408
"30" "SNP1" 0.00231557317340412 0.976697884384642
"31" "SNP1" 0.0023018002301883 1.04827665915254
"32" "SNP1" 0.00225627801645002 1.02803203074756
"33" "SNP1" 0.00238049624954136 1.04968769652265
"34" "SNP1" 0.00216592389231316 1.01094581577853
"35" "SNP1" 0.00239476518385011 0.989904313450606
"36" "SNP1" 0.00234055298985468 0.96089621153872
"37" "SNP1" 0.00272702725185999 1.09578195608074
"38" "SNP1" 0.00214367182903372 0.985361780930631
"39" "SNP1" 0.00221869758523668 0.944055815619799
"40" "SNP1" 0.00262624804037946 1.01650565266911
"41" "SNP1" 0.00254268070735496 1.08987716956165
"42" "SNP1" 0.00239940676361348 1.05203635579933
"43" "SNP1" 0.00238566640365592 0.951698329868385
"44" "SNP1" 0.0022169554199749 1.04722155838025
"45" "SNP1" 0.00238848454483904 1.00763316822516
"46" "SNP1" 0.0023603875852244 1.04741813903272
"47" "SNP1" 0.00228336014431433 1.04062143570223
"48" "SNP1" 0.00234192977798362 0.997608305837106
"49" "SNP1" 0.00239416904909063 0.945603050759264
"50" "SNP1" 0.00236383245858375 1.03950124528665
"51" "SNP1" 0.00201337664873895 0.951252552869642
"52" "SNP1" 0.00210576829464533 1.02360186358725
"53" "SNP1" 0.00212087747415666 0.98644336906282
"54" "SNP1" 0.00213435296814005 0.990467458236932
"55" "SNP1" 0.00242263344601074 1.04977897191732
"56" "SNP1" 0.00227325324151744 1.00119831474168
"57" "SNP1" 0.00223879566534865 0.952033494121145
"58" "SNP1" 0.0022123891086736 0.986545449596914
"59" "SNP1" 0.00252804503219455 1.07936798119962
"60" "SNP1" 0.00226778872270452 1.04074109816844
"61" "SNP1" 0.00214752479611526 0.992605120823777
"62" "SNP1" 0.00254565605076306 1.06810541970234
"63" "SNP1" 0.00254115865834946 1.02793741008379
"64" "SNP1" 0.00243479656280922 1.02848433918924
"65" "SNP1" 0.00212224092720387 0.983668683655802
"66" "SNP1" 0.0022565925203852 0.999373302043285
"67" "SNP1" 0.00251487284221506 0.997654048894833
"68" "SNP1" 0.00242932348345797 0.952567105587076
"69" "SNP1" 0.00222045584488098 0.915708914587457
"70" "SNP1" 0.00259757208765254 1.02993365011558
"71" "SNP1" 0.00216756925585941 0.947721727841322
"72" "SNP1" 0.00252672805503052 0.973381199330383
"73" "SNP1" 0.00214650007292097 0.993643673957018
"74" "SNP1" 0.00245546734425995 1.03525941120357
"75" "SNP1" 0.0023026498419578 1.00085277864215
"76" "SNP1" 0.00200678180461089 0.963759912998522
"77" "SNP1" 0.00213149909267965 0.921987774032611
"78" "SNP1" 0.00220436653512328 0.980319801463043
"79" "SNP1" 0.00227669244378525 1.01110330585633
"80" "SNP1" 0.00192114770786702 0.906594182182654
"81" "SNP1" 0.00212485761284232 0.965285893814011
"82" "SNP1" 0.00236984070774559 1.0289994852307
"83" "SNP1" 0.00220527994499058 0.988630375179412
"84" "SNP1" 0.00223359921116835 0.991340170047856
"85" "SNP1" 0.00217995225474166 0.962837408360591
"86" "SNP1" 0.00220511465284852 0.983117850461228
"87" "SNP1" 0.00226347170963052 0.978246217700341
"88" "SNP1" 0.00233240795552981 1.03347871151171
"89" "SNP1" 0.00238529326973339 1.01920023922834
"90" "SNP1" 0.00224221013409696 1.06996318310982
"91" "SNP1" 0.00223031155034886 0.964248542814204
"92" "SNP1" 0.00243823245037761 1.01842962021338
"93" "SNP1" 0.00249441066295828 0.991040586695341
"94" "SNP1" 0.00228701647385192 1.01717712408693
"95" "SNP1" 0.00217350842858621 0.989871903548835
"96" "SNP1" 0.00237307578662401 0.97424996960314
"97" "SNP1" 0.00236099195819439 0.937973792682036
"98" "SNP1" 0.00224779479652904 0.970426577231666
"99" "SNP1" 0.0020718770726306 1.01790139843407
