"SNP" "perm_var" "beta"
"1" "SNP1" 0.00497413505920219 -0.0859525143785621
"2" "SNP1" 0.00497507119523953 0.0344904136090573
"3" "SNP1" 0.00523387110839765 0.0351642125986807
"4" "SNP1" 0.00492486189845273 -0.0291225412390339
"5" "SNP1" 0.00480393614882978 0.0531088460371146
"6" "SNP1" 0.00511696507223328 0.164174196223238
"7" "SNP1" 0.00511559395176397 -0.0292578343904261
"8" "SNP1" 0.00498521427489037 -0.107022443062866
"9" "SNP1" 0.00496329049175913 0.14218446803531
"10" "SNP1" 0.00523409890757502 -0.0338799026794886
"11" "SNP1" 0.00525378945950007 0.0426348564611449
"12" "SNP1" 0.00511053086809249 -0.0298269405897024
"13" "SNP1" 0.00469343129870371 -0.0834554720632789
"14" "SNP1" 0.00495107041786998 0.060883996507367
"15" "SNP1" 0.00465136428707809 -0.0236505936467516
"16" "SNP1" 0.00470814256687541 -0.0780282585879777
"17" "SNP1" 0.00567770318252097 0.0408410878644472
"18" "SNP1" 0.00476599476870447 0.0654438390776682
"19" "SNP1" 0.00533097801457497 0.00820795855024993
"20" "SNP1" 0.00507829090916689 0.0448366839921409
"21" "SNP1" 0.00506916764221682 0.102563536685597
"22" "SNP1" 0.00519538170399738 -0.00388050423186527
"23" "SNP1" 0.0055855647498357 -0.0063024080516882
"24" "SNP1" 0.0049884958387634 0.0575071726794338
"25" "SNP1" 0.00432876536542734 0.028405256196409
"26" "SNP1" 0.005174277069445 -0.0110420897344305
"27" "SNP1" 0.00511510600668161 0.0429665347115396
"28" "SNP1" 0.00508584849182478 0.0226052678127387
"29" "SNP1" 0.00453154756228618 0.0833042962875876
"30" "SNP1" 0.00544087679228752 -0.0247834801819307
"31" "SNP1" 0.00463073109592767 0.0629242376651305
"32" "SNP1" 0.004822287207143 0.125785406558237
"33" "SNP1" 0.00530650007624013 -0.167195765261794
"34" "SNP1" 0.00500913871823273 0.0577439066421331
"35" "SNP1" 0.00469965531776819 0.0128014495509458
"36" "SNP1" 0.0048502631134922 -0.0481734160553768
"37" "SNP1" 0.00542155674563362 0.0645234927453635
"38" "SNP1" 0.00487210703223341 0.012132620635415
"39" "SNP1" 0.00427192979891323 0.00194122307403016
"40" "SNP1" 0.00477477584181202 0.0207413855027088
"41" "SNP1" 0.00459332660615644 -0.0193743433111198
"42" "SNP1" 0.00552764012292101 0.0373687448247364
"43" "SNP1" 0.00451983729938009 -0.0975401145554461
"44" "SNP1" 0.00509776325718376 -0.0540551407522216
"45" "SNP1" 0.00456092467398103 0.0507033067307076
"46" "SNP1" 0.00511180149641654 0.0200121889357208
"47" "SNP1" 0.00564376872658112 -0.0413630934355989
"48" "SNP1" 0.00477905492584063 -0.0620733061627978
"49" "SNP1" 0.00433867858416612 0.0278645520938116
"50" "SNP1" 0.00500904071399806 0.0944560848350751
"51" "SNP1" 0.00547776039949552 0.00252305618839396
"52" "SNP1" 0.0051772147787206 -0.0355003763041306
"53" "SNP1" 0.00493140035149309 0.0599803437495994
"54" "SNP1" 0.00460847935532124 0.00680651132623756
"55" "SNP1" 0.0050158146311728 0.0735261553009801
"56" "SNP1" 0.00487155790997924 0.170861625609491
"57" "SNP1" 0.00502439198364987 0.028431100329593
"58" "SNP1" 0.0047407262286783 0.0367748921182126
"59" "SNP1" 0.00543105480724172 0.105335566603901
"60" "SNP1" 0.00501779807324133 0.0674347125273242
"61" "SNP1" 0.00457413275628653 -0.0248132694024224
"62" "SNP1" 0.00543939700668643 -0.0331265074546785
"63" "SNP1" 0.00559022184643562 -0.0115209458491072
"64" "SNP1" 0.00441556245426272 0.0206143061876379
"65" "SNP1" 0.00562673069215466 0.0357566638203976
"66" "SNP1" 0.00539075685810543 0.0264416717424047
"67" "SNP1" 0.00493190174530183 0.0932025811877181
"68" "SNP1" 0.00476523845618947 0.0255140105604234
"69" "SNP1" 0.00556602496949749 -0.0700361082111162
"70" "SNP1" 0.00479569046318267 0.0711532800438314
"71" "SNP1" 0.00565625740657337 0.0705163646554537
"72" "SNP1" 0.00511995958521496 0.0142854010450324
"73" "SNP1" 0.00486255592485352 -0.0955668415400654
"74" "SNP1" 0.00463848187581814 0.0591482549387407
"75" "SNP1" 0.0054106747949583 -0.0270101302193846
"76" "SNP1" 0.00461575761386954 -0.0873723968050878
"77" "SNP1" 0.00523026640505085 0.0671203225855204
"78" "SNP1" 0.00455484263052159 0.0101829631447743
"79" "SNP1" 0.00642239456778929 -0.0420485301996717
"80" "SNP1" 0.00474003849581835 0.010417820625246
"81" "SNP1" 0.00522302532117491 -0.0843590731110664
"82" "SNP1" 0.0054491781286706 0.0262306554618625
"83" "SNP1" 0.00432519412057852 0.0361659997143593
"84" "SNP1" 0.00473435613275735 0.0694835972984703
"85" "SNP1" 0.00458474281133799 0.0554174210289296
"86" "SNP1" 0.00434103447183903 -0.0171713811585489
"87" "SNP1" 0.00534095118804463 0.0147005570116678
"88" "SNP1" 0.00522133185005079 0.01863237954116
"89" "SNP1" 0.00464194809933312 0.00529653781225032
"90" "SNP1" 0.00441609013394815 -0.0138614903818103
"91" "SNP1" 0.00508563017805537 -0.0592834896061422
"92" "SNP1" 0.00426949849613378 0.10553081830111
"93" "SNP1" 0.00506480319274111 0.00606170446239083
"94" "SNP1" 0.00490932741074225 0.0318370825114627
