"SNP" "perm_var" "beta"
"1" "SNP1" 0.00459694623666327 0.421002090600429
"2" "SNP1" 0.00477331701426211 0.532155578231687
"3" "SNP1" 0.0052879587231947 0.531783581561555
"4" "SNP1" 0.00473229773005292 0.472069684130628
"5" "SNP1" 0.00467241109593828 0.549470911158463
"6" "SNP1" 0.00526649363083935 0.656018824398672
"7" "SNP1" 0.00476790807343129 0.473080848876117
"8" "SNP1" 0.00471946007036082 0.398883259405981
"9" "SNP1" 0.00511753266611391 0.631438265927885
"10" "SNP1" 0.00506266060522415 0.465255910269709
"11" "SNP1" 0.0050530496308491 0.539227758109205
"12" "SNP1" 0.00475192776096426 0.472981105295707
"13" "SNP1" 0.0043385984766608 0.424017521473804
"14" "SNP1" 0.00500307852368755 0.555908361071479
"15" "SNP1" 0.00446618935345718 0.476928801283625
"16" "SNP1" 0.0043108075663963 0.430825408024999
"17" "SNP1" 0.00523688891667621 0.540391370607943
"18" "SNP1" 0.00464321019420375 0.559157492515602
"19" "SNP1" 0.00516825818951997 0.506503044595194
"20" "SNP1" 0.00494710395238321 0.538878057665153
"21" "SNP1" 0.00493967411916115 0.597530859396846
"22" "SNP1" 0.00489158471454875 0.493627229704546
"23" "SNP1" 0.00529632225770487 0.493268313277326
"24" "SNP1" 0.00505051101918531 0.554888069690994
"25" "SNP1" 0.00440123049448818 0.52157109253455
"26" "SNP1" 0.00492895297130004 0.488358441598556
"27" "SNP1" 0.00499683880118923 0.541721172149841
"28" "SNP1" 0.00513207844526399 0.519331074447731
"29" "SNP1" 0.00439214767133333 0.579700947631044
"30" "SNP1" 0.0050515025659857 0.47653651537972
"31" "SNP1" 0.00451815081186323 0.558829140698514
"32" "SNP1" 0.00476828259000551 0.617125359094771
"33" "SNP1" 0.00475562297627468 0.344498777196994
"34" "SNP1" 0.00492605433126567 0.55541742604692
"35" "SNP1" 0.00451738060633501 0.510444990271427
"36" "SNP1" 0.00453718778387917 0.454830002774368
"37" "SNP1" 0.0051992774757827 0.561367674168697
"38" "SNP1" 0.00455697580848031 0.513411136390152
"39" "SNP1" 0.00415675243156204 0.50100199978969
"40" "SNP1" 0.00470484446549107 0.520620281679447
"41" "SNP1" 0.00443887262387296 0.479628239299661
"42" "SNP1" 0.00537850523611684 0.534422844625835
"43" "SNP1" 0.00406352781264572 0.416742440058779
"44" "SNP1" 0.00480365341684078 0.450780421979064
"45" "SNP1" 0.00461456339673645 0.548252652175154
"46" "SNP1" 0.0048604545993921 0.519584242087035
"47" "SNP1" 0.00523794634386372 0.458428517081555
"48" "SNP1" 0.00443827437406486 0.442508902375363
"49" "SNP1" 0.00424694789167102 0.526053496059247
"50" "SNP1" 0.00499742505977618 0.588027288678277
"51" "SNP1" 0.00530944062248797 0.499229971673414
"52" "SNP1" 0.00486119936079574 0.467262040576443
"53" "SNP1" 0.00507291774902874 0.552749757612163
"54" "SNP1" 0.00457298167528273 0.506830972889682
